game_id,name,ranking,expansion,accessory,categories,mechanics,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,usersrate,average,bayesaverage,stddev,numcomments,numweights,averageweight,votes_suggested_players,recom_plyrs_int,votes_best_players
227224,The Red Cathedral,226,False,False,"['Dice', 'Economic']","['Area Majority / Influence', 'Contracts', 'Dice Rolling', 'End Game Bonuses', 'Rondel', 'Solo / Solitaire Game', 'Victory Points as a Resource']",2020,1,4,80,80,80,10,6981,7.78336,7.26219,1.06143,1053,244,2.8115,172,3,100
304783,Hadrian's Wall,227,False,False,"['Ancient', 'City Building']","['Hand Management', 'Paper-and-Pencil', 'Solo / Solitaire Game', 'Tech Trees / Tech Tracks']",2021,1,6,60,30,60,12,4119,8.09234,7.26025,1.18861,716,164,3.128,178,1,152
199478,Flamme Rouge,228,False,False,"['Racing', 'Sports']","['Catch the Leader', 'Hand Management', 'Modular Board', 'Programmed Movement', 'Race', 'Simulation', 'Simultaneous Action Selection', 'Track Movement']",2016,2,4,45,30,45,8,15426,7.51986,7.25921,1.26813,2377,383,1.6867,286,4,223
241451,Aeon's End: Legacy,229,False,False,"['Card Game', 'Fantasy', 'Science Fiction']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Legacy Game', 'Open Drafting', 'Solo / Solitaire Game', 'Variable Phase Order', 'Variable Player Powers']",2019,1,4,90,45,90,14,4077,8.1015,7.25788,1.42687,845,61,2.8197,77,2,46
295486,My City,230,False,False,['City Building'],"['Bingo', 'Catch the Leader', 'Enclosure', 'Grid Coverage', 'Legacy Game', 'Scenario / Mission / Campaign Game', 'Tile Placement', 'Victory Points as a Resource']",2020,2,4,30,30,30,10,6730,7.75558,7.25259,1.19225,1093,149,2.0201,130,4,61
310873,Carnegie,231,False,False,"['Economic', 'Industry / Manufacturing']","['Action Retrieval', 'Area Movement', 'Connections', 'End Game Bonuses', 'Follow', 'Grid Movement', 'Income', 'Movement Points', 'Network and Route Building', 'Resource to Move', 'Solo / Solitaire Game', 'Square Grid', 'Tech Trees / Tech Tracks', 'Turn Order: Progressive', 'Variable Phase Order', 'Worker Placement, Different Worker Types']",2022,1,4,180,120,180,12,4196,8.06288,7.25086,1.21109,785,281,3.8007,197,4,76
269207,The Taverns of Tiefenthal,232,False,False,"['Card Game', 'Dice', 'Medieval']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Open Drafting']",2019,2,4,60,60,60,12,10644,7.59493,7.25001,1.14215,1426,255,2.6824,178,2,86
176494,Isle of Skye: From Chieftain to King,233,False,False,"['Economic', 'Territory Building']","['Auction/Bidding', 'Catch the Leader', 'Set Collection', 'Tile Placement', 'Turn Order: Progressive']",2015,2,5,50,30,50,8,23304,7.40845,7.25001,1.15431,3533,675,2.2504,388,4,205
198994,Hero Realms,234,False,False,"['Card Game', 'Fantasy', 'Fighting']","['Deck, Bag, and Pool Building', 'Hand Management', 'Take That']",2016,2,4,30,20,30,12,15487,7.55587,7.24969,1.21677,2278,253,1.8972,187,2,164
20551,Shogun,235,False,False,"['Economic', 'Medieval', 'Territory Building']","['Action Queue', 'Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Cube Tower', 'Simultaneous Action Selection', 'Variable Phase Order']",2006,3,5,120,90,120,12,13428,7.52739,7.24761,1.34046,2741,1223,3.3688,258,5,172
31481,Galaxy Trucker,236,False,False,"['Real-time', 'Science Fiction', 'Space Exploration', 'Transportation']","['Dice Rolling', 'Events', 'Real-Time', 'Relative Movement', 'Team-Based Game', 'Tile Placement', 'Track Movement']",2007,2,4,60,60,60,10,32238,7.37244,7.24735,1.44929,6263,1534,2.3299,440,4,356
274637,"Unmatched: Battle of Legends, Volume One",237,False,False,"['Card Game', 'Fantasy', 'Fighting', 'Miniatures', 'Mythology', 'Novel-based']","['Action Points', 'Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Line of Sight', 'Point to Point Movement', 'Take That', 'Team-Based Game', 'Variable Player Powers']",2019,2,4,40,20,40,9,6355,7.85921,7.24734,1.29735,860,124,1.9194,95,2,82
329082,Radlands,238,False,False,"['Card Game', 'Fighting', 'Science Fiction']","['Action Points', 'Action Queue', 'Hand Management', 'Take That', 'Variable Player Powers']",2021,2,2,40,20,40,14,4303,8.11168,7.24612,1.2719,873,104,2.2404,48,2,46
19857,Glory to Rome,239,False,False,"['Ancient', 'Card Game', 'City Building', 'Economic']","['End Game Bonuses', 'Follow', 'Hand Management', 'Set Collection', 'Sudden Death Ending', 'Variable Phase Order']",2005,2,5,60,60,60,12,13651,7.48816,7.24451,1.40382,3664,908,2.9251,273,4,131
421,1830: Railways & Robber Barons,240,False,False,"['Economic', 'Trains', 'Transportation']","['Auction/Bidding', 'Hexagon Grid', 'Investment', 'Market', 'Network and Route Building', 'Ownership', 'Single Loser Game', 'Stock Holding', 'Tile Placement', 'Victory Points as a Resource']",1986,2,7,360,180,360,14,5226,7.86558,7.24413,1.60665,1707,558,4.1577,124,4,65
285967,Ankh: Gods of Egypt,241,False,False,"['Ancient', 'Fighting', 'Miniatures', 'Mythology']","['Action Retrieval', 'Alliances', 'Area Majority / Influence', 'Auction: Sealed Bid', 'Card Play Conflict Resolution', 'Grid Movement', 'Hexagon Grid', 'Kill Steal', 'Player Elimination', 'Race', 'Tech Trees / Tech Tracks', 'Variable Player Powers']",2021,2,5,90,90,90,14,5931,7.90482,7.24345,1.61416,1235,276,3.0688,237,2,122
228341,Pulsar 2849,242,False,False,"['Dice', 'Science Fiction', 'Space Exploration']","['Dice Rolling', 'Open Drafting', 'Point to Point Movement', 'Variable Player Powers', 'Worker Placement with Dice Workers']",2017,2,4,90,60,90,14,7634,7.69307,7.24297,1.1865,1172,249,3.3494,178,4,76
27708,1960: The Making of the President,243,False,False,['Political'],"['Action/Event', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'Hand Management', 'Simulation']",2007,2,2,120,90,120,12,9005,7.62081,7.24124,1.3345,2865,983,3.2024,237,2,227
27833,Steam,244,False,False,"['Economic', 'Trains', 'Transportation']","['Auction/Bidding', 'Loans', 'Network and Route Building', 'Ownership', 'Pick-up and Deliver', 'Tile Placement']",2009,3,5,90,90,90,10,9928,7.56831,7.24109,1.35887,2273,691,3.4573,126,4,93
155068,Arcadia Quest,245,False,False,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Action Retrieval', 'Dice Rolling', 'Grid Movement', 'Line of Sight', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Square Grid', 'Take That', 'Variable Player Powers']",2014,2,4,60,60,60,13,9970,7.64966,7.24086,1.50568,1842,340,2.5294,176,4,142
128621,Viticulture,246,False,False,"['Economic', 'Farming']","['Hand Management', 'Turn Order: Progressive', 'Worker Placement']",2013,2,6,90,90,90,13,12083,7.53392,7.24046,1.43032,1715,438,2.9315,142,4,67
223040,Fantasy Realms,247,False,False,"['Card Game', 'Fantasy']","['End Game Bonuses', 'Hand Management', 'Open Drafting', 'Set Collection']",2017,2,6,20,20,20,14,10826,7.55715,7.23603,1.22446,1485,262,1.771,259,2,134
3,Samurai,248,False,False,"['Abstract Strategy', 'Medieval']","['Area Majority / Influence', 'Hand Management', 'Hexagon Grid', 'Once-Per-Game Abilities', 'Set Collection', 'Tile Placement']",1998,2,4,60,30,60,10,15633,7.45952,7.23475,1.18978,3897,1469,2.4813,329,3,188
140620,Lewis & Clark: The Expedition,249,False,False,"['American West', 'Exploration']","['Action Retrieval', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Race', 'Resource to Move', 'Solo / Solitaire Game', 'Track Movement', 'Worker Placement']",2013,1,5,120,120,120,14,14578,7.46723,7.23097,1.29544,2610,722,3.3352,327,3,184
127060,Bora Bora,250,False,False,['Dice'],"['Dice Rolling', 'Set Collection', 'Worker Placement', 'Worker Placement with Dice Workers']",2013,2,4,120,60,120,12,9690,7.55984,7.22084,1.3413,2077,621,3.7375,221,4,108
204583,Kingdomino,251,False,False,"['City Building', 'Medieval', 'Territory Building']","['Open Drafting', 'Tile Placement', 'Turn Order: Stat-Based']",2016,2,4,25,15,25,8,40925,7.33416,7.21576,1.12241,5769,913,1.218,592,2,369
165722,KLASK,252,False,False,"['Action / Dexterity', 'Real-time']","['Real-Time', 'Score-and-Reset Game']",2014,2,2,10,10,10,8,7879,7.63778,7.21395,1.30821,1102,148,1.0743,68,2,68
232405,Western Legends,253,False,False,"['Adventure', 'American West']","['Action Points', 'Area Movement', 'Betting and Bluffing', 'Card Play Conflict Resolution', 'Dice Rolling', 'End Game Bonuses', 'Hand Management', 'Pick-up and Deliver', 'Take That', 'Variable Player Powers']",2018,2,6,90,60,90,14,9244,7.6204,7.21162,1.41165,1669,227,2.8238,202,4,131
300322,Hallertau,254,False,False,"['Animals', 'Economic', 'Farming', 'Industry / Manufacturing', 'Post-Napoleonic']","['Advantage Token', 'Automatic Resource Growth', 'Contracts', 'End Game Bonuses', 'Hand Management', 'Income', 'Increase Value of Unchosen Resources', 'Market', 'Modular Board', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Worker Placement']",2020,1,4,140,50,140,12,4085,7.99484,7.20698,1.15323,738,206,3.3301,132,2,64
144344,Rococo,255,False,False,"['Age of Reason', 'Economic']","['Action Retrieval', 'Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Set Collection', 'Turn Order: Claim Action']",2013,2,5,120,60,120,12,8394,7.58842,7.20666,1.15924,1422,423,3.0851,163,3,87
108745,Seasons,256,False,False,"['Card Game', 'Fantasy']","['Closed Drafting', 'Dice Rolling', 'Hand Management', 'Open Drafting', 'Take That', 'Victory Points as a Resource']",2012,2,4,60,60,60,14,23196,7.37654,7.20653,1.37089,3659,944,2.7797,510,2,348
286096,Tapestry,257,False,False,['Civilization'],"['Area Majority / Influence', 'Contracts', 'Dice Rolling', 'Events', 'Grid Coverage', 'Hand Management', 'Hexagon Grid', 'Income', 'Map Addition', 'Once-Per-Game Abilities', 'Open Drafting', 'Push Your Luck', 'Solo / Solitaire Game', 'Square Grid', 'Take That', 'Tech Trees / Tech Tracks', 'Tile Placement', 'Variable Player Powers', 'Variable Set-up']",2019,1,5,120,90,120,12,16707,7.44564,7.20525,1.63664,2805,646,2.9087,353,3,188
92828,Dixit: Odyssey,258,False,False,"['Card Game', 'Humor', 'Party Game']","['Storytelling', 'Targeted Clues', 'Voting']",2011,3,12,30,30,30,8,19166,7.42523,7.20454,1.3459,2352,590,1.178,191,6,140
24181,Imperial,259,False,False,"['Economic', 'Nautical', 'Political']","['Advantage Token', 'Area Majority / Influence', 'Area Movement', 'Investment', 'Ownership', 'Rondel', 'Stock Holding']",2006,2,6,180,120,180,13,8522,7.60039,7.20208,1.50813,2269,973,3.5642,286,4,168
155873,Power Grid Deluxe: Europe/North America,260,False,False,"['Economic', 'Industry / Manufacturing']","['Auction: Turn Order Until Pass', 'Income', 'Market', 'Network and Route Building']",2014,2,6,120,120,120,12,4148,7.97173,7.20207,1.27168,690,136,3.1985,50,4,30
760,Battle Line,261,False,False,"['Ancient', 'Card Game', 'Deduction']","['Card Play Conflict Resolution', 'Hand Management', 'Melding and Splaying', 'Set Collection']",2000,2,2,30,30,30,12,16684,7.41143,7.20098,1.26111,4788,1194,1.8987,181,2,173
176734,The Manhattan Project: Energy Empire,262,False,False,"['Civilization', 'Dice', 'Economic', 'Environmental', 'Industry / Manufacturing']","['Dice Rolling', 'Die Icon Resolution', 'End Game Bonuses', 'Events', 'Variable Player Powers', 'Worker Placement', 'Worker Placement, Different Worker Types']",2016,1,5,120,60,120,13,5584,7.76972,7.19775,1.17127,1066,155,3.0387,106,4,45
260605,Camel Up (Second Edition),263,False,False,"['Animals', 'Dice', 'Racing']","['Betting and Bluffing', 'Dice Rolling', 'Roll / Spin and Move', 'Track Movement']",2018,3,8,45,30,45,8,8086,7.62482,7.19518,1.15386,1161,168,1.4702,105,5,58
97207,Dungeon Petz,264,False,False,"['Animals', 'Fantasy', 'Humor']","['Auction/Bidding', 'Hand Management', 'Selection Order Bid', 'Simultaneous Action Selection', 'Worker Placement']",2011,2,4,90,90,90,13,14058,7.42789,7.19343,1.36298,2643,690,3.6261,212,4,119
206718,Ethnos,265,False,False,['Fantasy'],"['Area Majority / Influence', 'Hand Management', 'Open Drafting', 'Set Collection']",2017,2,6,60,45,60,14,11929,7.47593,7.19322,1.2137,2107,225,2.04,184,4,104
224783,Vindication,266,False,False,['Fantasy'],"['Area Majority / Influence', 'Dice Rolling', 'Hexagon Grid', 'Map Addition', 'Modular Board', 'Variable Phase Order']",2018,2,5,150,45,150,14,5784,7.80666,7.18969,1.41072,1333,202,3.0594,111,4,46
66589,Navegador,267,False,False,"['Economic', 'Exploration', 'Nautical', 'Renaissance']","['Advantage Token', 'Area Movement', 'Market', 'Rondel']",2010,2,5,90,60,90,12,8732,7.54408,7.18843,1.17891,1754,560,3.0911,190,4,121
22545,Age of Empires III: The Age of Discovery,268,False,False,"['Civilization', 'Exploration', 'Renaissance', 'Video Game Theme']","['Area Majority / Influence', 'Set Collection', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types']",2007,2,5,120,90,120,10,10082,7.52214,7.18586,1.36571,2635,1051,3.1275,327,4,185
181279,Fury of Dracula (Third/Fourth Edition),269,False,False,"['Adventure', 'Deduction', 'Fighting', 'Horror', 'Novel-based']","['Card Play Conflict Resolution', 'Hidden Movement', 'Point to Point Movement', 'Resource to Move', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']",2015,2,5,180,120,180,14,13311,7.47252,7.18566,1.42803,2338,325,3.2585,236,5,161
2655,Hive,270,False,False,"['Abstract Strategy', 'Animals']","['Enclosure', 'Grid Movement', 'Hexagon Grid', 'Pieces as Map', 'Score-and-Reset Game', 'Three Dimensional Movement', 'Tile Placement']",2000,2,2,20,20,20,9,33679,7.32001,7.18334,1.31887,6844,1749,2.3225,299,2,287
246784,Cryptid,271,False,False,['Deduction'],"['Deduction', 'Hexagon Grid', 'Modular Board', 'Pattern Recognition']",2018,3,5,50,30,50,10,11075,7.48861,7.18263,1.26698,1577,221,2.2579,170,4,111
19777,Indonesia,272,False,False,"['Economic', 'Industry / Manufacturing', 'Transportation']","['Auction/Bidding', 'Pick-up and Deliver', 'Tech Trees / Tech Tracks']",2005,2,5,240,180,240,14,4341,7.87596,7.18227,1.52314,1333,428,3.979,135,4,102
38453,Space Alert,273,False,False,"['Electronic', 'Real-time', 'Science Fiction', 'Space Exploration']","['Action Queue', 'Area Movement', 'Cooperative Game', 'Elapsed Real Time Ending', 'Hand Management', 'Real-Time', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",2008,1,5,30,30,30,12,15532,7.41067,7.18085,1.57294,3517,802,2.9663,342,5,230
154203,Imperial Settlers,274,False,False,"['Ancient', 'Card Game', 'City Building', 'Civilization']","['Closed Drafting', 'Contracts', 'End Game Bonuses', 'Hand Management', 'Income', 'Open Drafting', 'Solo / Solitaire Game', 'Take That', 'Turn Order: Progressive', 'Variable Player Powers']",2014,1,4,90,45,90,10,23101,7.35258,7.18077,1.30722,3718,870,2.7701,475,2,312
302723,Forgotten Waters,275,False,False,"['Adventure', 'Exploration', 'Fantasy', 'Nautical', 'Pirates', 'Travel']","['Dice Rolling', 'Events', 'Narrative Choice / Paragraph', 'Scenario / Mission / Campaign Game', 'Semi-Cooperative Game', 'Stat Check Resolution', 'Storytelling', 'Worker Placement']",2020,3,7,240,120,240,14,4423,7.93746,7.17967,1.38629,851,81,2.1235,114,5,47
314491,Meadow,276,False,False,"['Animals', 'Card Game', 'Environmental', 'Exploration']","['Action Retrieval', 'Hand Management', 'Layering', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Worker Placement, Different Worker Types']",2021,1,4,90,60,90,10,5401,7.80855,7.17893,1.18953,824,194,2.2216,152,2,76
187617,Nemo's War (Second Edition),277,False,False,"['Adventure', 'Exploration', 'Nautical', 'Novel-based', 'Science Fiction', 'Travel', 'Wargame']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Cooperative Game', 'Dice Rolling', 'Push Your Luck', 'Simulation', 'Solo / Solitaire Game', 'Stat Check Resolution']",2017,1,4,120,60,120,13,4557,7.89875,7.1753,1.3486,1314,217,3.2396,144,1,131
160477,Onitama,278,False,False,['Abstract Strategy'],"['Grid Movement', 'Hand Management', 'Pattern Movement', 'Square Grid', 'Static Capture']",2014,2,2,20,15,20,10,19117,7.37368,7.17257,1.23082,3205,302,1.6755,121,2,115
93260,Summoner Wars: Master Set,279,False,False,"['Card Game', 'Fantasy', 'Fighting']","['Deck Construction', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Stat Check Resolution', 'Variable Player Powers']",2011,2,4,60,30,60,9,10769,7.49349,7.16728,1.48898,1961,396,2.5126,112,2,105
59294,Runewars,280,False,False,"['Adventure', 'Fantasy', 'Fighting', 'Wargame']","['Area Majority / Influence', 'Auction/Bidding', 'Grid Movement', 'Modular Board', 'Simultaneous Action Selection', 'Variable Player Powers']",2010,2,4,240,180,240,14,8087,7.62573,7.16423,1.51925,1640,639,3.7903,238,4,151
54138,Imperial 2030,281,False,False,"['Economic', 'Nautical', 'Political']","['Area Majority / Influence', 'Area Movement', 'Investment', 'Ownership', 'Rondel', 'Stock Holding']",2009,2,6,180,120,180,12,6311,7.66492,7.16243,1.48798,1234,375,3.5093,164,4,98
203420,Exit: The Game – The Abandoned Cabin,282,False,False,"['Deduction', 'Puzzle', 'Real-time']",['Cooperative Game'],2016,1,6,120,60,120,12,10409,7.46867,7.16216,1.31521,1594,159,2.5283,162,2,96
46213,Telestrations,283,False,False,"['Humor', 'Party Game', 'Real-time']",['Paper-and-Pencil'],2009,4,8,30,30,30,12,15497,7.39351,7.16137,1.38299,2551,409,1.0733,190,8,151
48726,Alien Frontiers,284,False,False,"['Dice', 'Science Fiction', 'Space Exploration']","['Area Majority / Influence', 'Dice Rolling', 'Open Drafting', 'Worker Placement with Dice Workers']",2010,2,4,90,90,90,13,14770,7.3805,7.15952,1.31574,3650,846,2.5662,307,3,146
193037,Dead of Winter: The Long Night,285,False,False,"['Bluffing', 'Deduction', 'Horror', 'Mature / Adult', 'Science Fiction', 'Zombies']","['Action Points', 'Area Movement', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Push Your Luck', 'Semi-Cooperative Game', 'Storytelling', 'Traitor Game', 'Variable Player Powers', 'Voting']",2016,2,5,120,60,120,14,9102,7.58121,7.1574,1.38472,1321,174,3.3736,106,4,72
13122,Antiquity,286,False,False,"['City Building', 'Civilization', 'Economic', 'Environmental', 'Medieval']","['Grid Coverage', 'Hexagon Grid', 'Modular Board', 'Square Grid', 'Tile Placement', 'Trading']",2004,2,4,180,120,180,14,4206,7.86935,7.15704,1.52688,1347,388,4.3093,101,2,58
143693,Glass Road,287,False,False,"['City Building', 'Economic', 'Industry / Manufacturing', 'Medieval']","['Enclosure', 'End Game Bonuses', 'Once-Per-Game Abilities', 'Open Drafting', 'Rondel', 'Set Collection', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Progressive', 'Variable Phase Order', 'Variable Set-up']",2013,1,4,80,20,80,13,10442,7.45548,7.15546,1.21564,2168,520,2.9712,245,2,112
222509,Lords of Hellas,288,False,False,"['Ancient', 'Miniatures', 'Mythology', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Open Drafting', 'Solo / Solitaire Game', 'Variable Player Powers', 'Worker Placement']",2018,1,4,90,60,90,14,6581,7.74139,7.15349,1.47569,1340,213,3.338,138,4,97
